# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu Aug 24 11:24:04 CEST 2023 [seed=1692869028985]
# -window -working -options
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
4800000	-2814.9799874795467	-302.17187771335114	-2512.8081097661957	131.41578257659611	1890.584217423404	1266.4344127494483	142.75061856788284	16.842816377422523	0.22467961221489738	0.26843272115657707	0.22678911471330515	0.2800985519152215	0.10079432111842748	7.651214943833977E-4	7.651214943833978E-4	-2512.8081097661957	0.0	-300.08192350395177
4900000	-2824.4547010653187	-317.4472044501442	-2507.0074966151747	182.1489708540183	1839.8510291459818	1756.0320841256444	210.86452516408272	16.20072944394746	0.23541174413386562	0.24241069888648614	0.2464882960333593	0.27568926094629	0.11411003812443105	5.472963993121612E-4	5.472963993121611E-4	-2507.0074966151747	0.0	-315.3631115842395
5000000	-2816.929796590426	-307.71612633899065	-2509.2136702514354	165.03592843490532	1856.9640715650946	1437.7819293397513	150.33335758591429	13.783987989672218	0.23427732003593074	0.2469220585172976	0.2328405208595051	0.28596010058726784	0.08194401137965604	5.673220180142238E-4	5.67322018014224E-4	-2509.2136702514354	0.0	-306.39992128757603
5100000	-2808.950449689333	-309.5287003016908	-2499.421749387642	164.62190269503463	1857.3780973049654	1484.9804343580463	189.17302448862688	11.959169005203545	0.23634735648377309	0.23707881403782294	0.2536663883620872	0.2729074411163182	0.11430929387707292	5.371029160860119E-4	5.371029160860119E-4	-2499.421749387642	0.0	-308.2626846588422
5200000	-2813.791497649214	-300.53790461685696	-2513.253593032357	138.20153910903298	1883.798460890967	1304.7011965931147	134.4682202818914	13.736323849471932	0.2104205660831369	0.24183867427823197	0.2491817177685652	0.29855904187006754	0.09903290324630734	6.417147395387001E-4	6.417147395386997E-4	-2513.253593032357	0.0	-299.17437554942956
5300000	-2833.9173687171083	-320.5876882651079	-2513.3296804520005	184.76695107896552	1837.2330489210344	1747.6416756911347	185.94848617295133	15.589358755999962	0.20604163443788365	0.26661814538594947	0.24633952552160776	0.2810006946545604	0.05690638425333289	3.892786475296959E-4	3.8927864752969594E-4	-2513.3296804520005	0.0	-319.2743932493844
5400000	-2826.686190835585	-321.90831170411116	-2504.777879131474	196.1931925545368	1825.8068074454632	1803.6208568888192	196.30723797949273	13.872599151228398	0.22655342118568741	0.2721053359488088	0.20815770315862303	0.2931835397068819	0.10874606000503212	5.273902789058349E-4	5.273902789058348E-4	-2504.777879131474	0.0	-320.27291116286415
5500000	-2810.9879239292304	-298.84510938126266	-2512.1428145479676	117.35470251492701	1904.645297485073	1204.8512661241716	144.78203672148416	12.237874465956606	0.2555265200153911	0.23051614135236065	0.2204240682651076	0.29353327036714144	0.09730037091623445	7.59380757134646E-4	7.593807571346461E-4	-2512.1428145479676	0.0	-297.44046093436543
5600000	-2791.0045156448114	-294.65659441487816	-2496.347921229933	116.12425097745971	1905.8757490225403	1085.5671188620204	172.7247126561524	17.283926419073424	0.2451261397477431	0.258194497684268	0.23512928319839	0.2615500793695998	0.08482631068252264	7.942371298213277E-4	7.942371298213283E-4	-2496.347921229933	0.0	-292.3627848883049
5700000	-2831.9227759069204	-317.6353858332167	-2514.2873900737036	177.51699952385033	1844.4830004761498	1739.9635608180274	186.78649917750406	12.264901640982009	0.2396806614800419	0.25485973301792986	0.23313782694666763	0.2723217785553613	0.1353085786567887	4.457878528521445E-4	4.457878528521444E-4	-2514.2873900737036	0.0	-316.485022653134
